pokemon,lvl,move,type,power,accuracy,crit
Claydol,,Strength,Normal,80.0,1.0,False
Claydol,,Rock Smash,Fighting,20.0,1.0,False
Claydol,,Hidden Power,Normal,60.0,1.0,False
Claydol,,Ice Beam,Ice,95.0,1.0,False
Claydol,,Earthquake,Ground,100.0,1.0,False
Claydol,,Return,Normal,102.0,1.0,False
Claydol,,Dig,Ground,60.0,1.0,False
Claydol,,Psychic,Psychic,90.0,1.0,False
Claydol,,Shadow Ball,Ghost,80.0,1.0,False
Claydol,,Facade,Normal,70.0,1.0,False
Claydol,,Secret Power,Normal,70.0,1.0,False
Lileep,1.0,Astonish,Ghost,30.0,1.0,False
Lileep,8.0,Constrict,Normal,10.0,1.0,False
Lileep,15.0,Acid,Poison,40.0,1.0,False
Lileep,43.0,AncientPower,Rock,60.0,1.0,False
Lileep,,Bullet Seed,Grass,30.0,1.0,False
Lileep,,Hidden Power,Normal,60.0,1.0,False
Lileep,,Giga Drain,Grass,60.0,1.0,False
Lileep,,Return,Normal,102.0,1.0,False
Lileep,,Sludge Bomb,Poison,90.0,1.0,False
Lileep,,Facade,Normal,70.0,1.0,False
Lileep,,Secret Power,Normal,70.0,1.0,False
Cradily,1.0,Acid,Poison,40.0,1.0,False
Cradily,1.0,Astonish,Ghost,30.0,1.0,False
Cradily,1.0,Constrict,Normal,10.0,1.0,False
Cradily,48.0,AncientPower,Rock,60.0,1.0,False
Cradily,,Strength,Normal,80.0,1.0,False
Cradily,,Rock Smash,Fighting,20.0,1.0,False
Cradily,,Bullet Seed,Grass,30.0,1.0,False
Cradily,,Hidden Power,Normal,60.0,1.0,False
Cradily,,Hyper Beam,Normal,75.0,0.9,False
Cradily,,Giga Drain,Grass,60.0,1.0,False
Cradily,,Earthquake,Ground,100.0,1.0,False
Cradily,,Return,Normal,102.0,1.0,False
Cradily,,Sludge Bomb,Poison,90.0,1.0,False
Cradily,,Rock Tomb,Rock,50.0,0.8,False
Cradily,,Facade,Normal,70.0,1.0,False
Cradily,,Secret Power,Normal,70.0,1.0,False
Anorith,1.0,Scratch,Normal,40.0,1.0,False
Anorith,19.0,Water Gun,Water,40.0,1.0,False
Anorith,25.0,Metal Claw,Steel,50.0,0.95,False
Anorith,37.0,AncientPower,Rock,60.0,1.0,False
Anorith,43.0,Fury Cutter,Bug,10.0,0.95,False
Anorith,49.0,Slash,Normal,70.0,1.0,True
Anorith,55.0,Rock Blast,Rock,75.0,0.8,False
Anorith,,Cut,Normal,50.0,0.95,False
Anorith,,Rock Smash,Fighting,20.0,1.0,False
Anorith,,Water Pulse,Water,60.0,1.0,False
Anorith,,Hidden Power,Normal,60.0,1.0,False
Anorith,,Return,Normal,102.0,1.0,False
Anorith,,Dig,Ground,60.0,1.0,False
Anorith,,Brick Break,Fighting,75.0,1.0,False
Anorith,,Rock Tomb,Rock,50.0,0.8,False
Anorith,,Aerial Ace,Flying,60.0,1.0,False
Anorith,,Facade,Normal,70.0,1.0,False
Anorith,,Secret Power,Normal,70.0,1.0,False
Armaldo,1.0,Scratch,Normal,40.0,1.0,False
Armaldo,1.0,Water Gun,Water,40.0,1.0,False
Armaldo,25.0,Metal Claw,Steel,50.0,0.95,False
Armaldo,37.0,AncientPower,Rock,60.0,1.0,False
Armaldo,46.0,Fury Cutter,Bug,10.0,0.95,False
Armaldo,55.0,Slash,Normal,70.0,1.0,True
Armaldo,64.0,Rock Blast,Rock,75.0,0.8,False
Armaldo,,Cut,Normal,50.0,0.95,False
Armaldo,,Strength,Normal,80.0,1.0,False
Armaldo,,Rock Smash,Fighting,20.0,1.0,False
Armaldo,,Water Pulse,Water,60.0,1.0,False
Armaldo,,Hidden Power,Normal,60.0,1.0,False
Armaldo,,Hyper Beam,Normal,75.0,0.9,False
Armaldo,,Iron Tail,Steel,100.0,0.75,False
Armaldo,,Earthquake,Ground,100.0,1.0,False
Armaldo,,Return,Normal,102.0,1.0,False
Armaldo,,Dig,Ground,60.0,1.0,False
Armaldo,,Brick Break,Fighting,75.0,1.0,False
Armaldo,,Rock Tomb,Rock,50.0,0.8,False
Armaldo,,Aerial Ace,Flying,60.0,1.0,False
Armaldo,,Facade,Normal,70.0,1.0,False
Armaldo,,Secret Power,Normal,70.0,1.0,False
Feebas,15.0,Tackle,Normal,35.0,0.95,False
Feebas,,Surf,Water,95.0,1.0,False
Feebas,,Waterfall,Water,80.0,1.0,False
Feebas,,Dive,Water,60.0,1.0,False
Feebas,,Water Pulse,Water,60.0,1.0,False
Feebas,,Hidden Power,Normal,60.0,1.0,False
Feebas,,Ice Beam,Ice,95.0,1.0,False
Feebas,,Blizzard,Ice,120.0,0.7,False
Feebas,,Return,Normal,102.0,1.0,False
Feebas,,Facade,Normal,70.0,1.0,False
Feebas,,Secret Power,Normal,70.0,1.0,False
Milotic,1.0,Water Gun,Water,40.0,1.0,False
Milotic,5.0,Wrap,Normal,15.0,0.85,False
Milotic,20.0,Water Pulse,Water,60.0,1.0,False
Milotic,25.0,Twister,Dragon,40.0,1.0,False
Milotic,40.0,Hydro Pump,Water,120.0,0.8,False
Milotic,,Surf,Water,95.0,1.0,False
Milotic,,Waterfall,Water,80.0,1.0,False
Milotic,,Dive,Water,60.0,1.0,False
Milotic,,Hidden Power,Normal,60.0,1.0,False
Milotic,,Ice Beam,Ice,95.0,1.0,False
Milotic,,Blizzard,Ice,120.0,0.7,False
Milotic,,Hyper Beam,Normal,75.0,0.9,False
Milotic,,Iron Tail,Steel,100.0,0.75,False
Milotic,,Return,Normal,102.0,1.0,False
Milotic,,Facade,Normal,70.0,1.0,False
Milotic,,Secret Power,Normal,70.0,1.0,False
Castform,1.0,Tackle,Normal,35.0,0.95,False
Castform,10.0,Ember,Fire,40.0,1.0,False
Castform,10.0,Powder Snow,Ice,40.0,1.0,False
Castform,10.0,Water Gun,Water,40.0,1.0,False
Castform,30.0,Weather Ball,Normal,50.0,1.0,False
Castform,,Water Pulse,Water,60.0,1.0,False
Castform,,Hidden Power,Normal,60.0,1.0,False
Castform,,Ice Beam,Ice,95.0,1.0,False
Castform,,Blizzard,Ice,120.0,0.7,False
Castform,,Thunderbolt,Electric,95.0,1.0,False
Castform,,Thunder,Electric,120.0,0.7,False
Castform,,Return,Normal,102.0,1.0,False
Castform,,Shadow Ball,Ghost,80.0,1.0,False
Castform,,Shock Wave,Electric,60.0,1.0,False
Castform,,Flamethrower,Fire,95.0,1.0,False
Castform,,Fire Blast,Fire,120.0,0.85,False
Castform,,Facade,Normal,70.0,1.0,False
Castform,,Secret Power,Normal,70.0,1.0,False
Castform,,Thief,Dark,40.0,1.0,False
Kecleon,1.0,Astonish,Ghost,30.0,1.0,False
Kecleon,1.0,Lick,Ghost,20.0,1.0,False
Kecleon,1.0,Scratch,Normal,40.0,1.0,False
Kecleon,1.0,Thief,Dark,40.0,1.0,False
Kecleon,4.0,Bind,Normal,15.0,0.75,False
Kecleon,7.0,Faint Attack,Dark,60.0,1.0,False
Kecleon,12.0,Fury Swipes,Normal,54.0,0.8,False
Kecleon,17.0,Psybeam,Psychic,65.0,1.0,False
Kecleon,31.0,Slash,Normal,70.0,1.0,True
Kecleon,49.0,AncientPower,Rock,60.0,1.0,False
Kecleon,,Cut,Normal,50.0,0.95,False
Kecleon,,Strength,Normal,80.0,1.0,False
Kecleon,,Rock Smash,Fighting,20.0,1.0,False
Kecleon,,Water Pulse,Water,60.0,1.0,False
Kecleon,,Hidden Power,Normal,60.0,1.0,False
Kecleon,,Ice Beam,Ice,95.0,1.0,False
Kecleon,,Blizzard,Ice,120.0,0.7,False
Kecleon,,Iron Tail,Steel,100.0,0.75,False
Kecleon,,Thunderbolt,Electric,95.0,1.0,False
Kecleon,,Thunder,Electric,120.0,0.7,False
Kecleon,,Return,Normal,102.0,1.0,False
Kecleon,,Dig,Ground,60.0,1.0,False
Kecleon,,Shadow Ball,Ghost,80.0,1.0,False
Kecleon,,Brick Break,Fighting,75.0,1.0,False
Kecleon,,Shock Wave,Electric,60.0,1.0,False
Kecleon,,Flamethrower,Fire,95.0,1.0,False
Kecleon,,Fire Blast,Fire,120.0,0.85,False
Kecleon,,Rock Tomb,Rock,50.0,0.8,False
Kecleon,,Aerial Ace,Flying,60.0,1.0,False
Kecleon,,Facade,Normal,70.0,1.0,False
Kecleon,,Secret Power,Normal,70.0,1.0,False
Shuppet,1.0,Knock Off,Dark,20.0,1.0,False
Shuppet,37.0,Faint Attack,Dark,60.0,1.0,False
Shuppet,44.0,Shadow Ball,Ghost,80.0,1.0,False
Shuppet,,Hidden Power,Normal,60.0,1.0,False
Shuppet,,Thunderbolt,Electric,95.0,1.0,False
Shuppet,,Thunder,Electric,120.0,0.7,False
Shuppet,,Return,Normal,102.0,1.0,False
Shuppet,,Psychic,Psychic,90.0,1.0,False
Shuppet,,Shock Wave,Electric,60.0,1.0,False
Shuppet,,Facade,Normal,70.0,1.0,False
Shuppet,,Secret Power,Normal,70.0,1.0,False
Shuppet,,Thief,Dark,40.0,1.0,False
Banette,1.0,Knock Off,Dark,20.0,1.0,False
Banette,39.0,Faint Attack,Dark,60.0,1.0,False
Banette,48.0,Shadow Ball,Ghost,80.0,1.0,False
Banette,,Hidden Power,Normal,60.0,1.0,False
Banette,,Hyper Beam,Normal,75.0,0.9,False
Banette,,Thunderbolt,Electric,95.0,1.0,False
Banette,,Thunder,Electric,120.0,0.7,False
Banette,,Return,Normal,102.0,1.0,False
Banette,,Psychic,Psychic,90.0,1.0,False
Banette,,Shock Wave,Electric,60.0,1.0,False
Banette,,Facade,Normal,70.0,1.0,False
Banette,,Secret Power,Normal,70.0,1.0,False
Banette,,Thief,Dark,40.0,1.0,False
Duskull,16.0,Astonish,Ghost,30.0,1.0,False
Duskull,27.0,Pursuit,Dark,40.0,1.0,False
Duskull,49.0,Future Sight,Psychic,80.0,0.9,False
Duskull,,Hidden Power,Normal,60.0,1.0,False
Duskull,,Ice Beam,Ice,95.0,1.0,False
Duskull,,Blizzard,Ice,120.0,0.7,False
Duskull,,Return,Normal,102.0,1.0,False
Duskull,,Psychic,Psychic,90.0,1.0,False
Duskull,,Shadow Ball,Ghost,80.0,1.0,False
Duskull,,Facade,Normal,70.0,1.0,False
Duskull,,Secret Power,Normal,70.0,1.0,False
Duskull,,Thief,Dark,40.0,1.0,False
Dusclops,1.0,Bind,Normal,15.0,0.75,False
Dusclops,16.0,Astonish,Ghost,30.0,1.0,False
Dusclops,27.0,Pursuit,Dark,40.0,1.0,False
Dusclops,37.0,Shadow Punch,Ghost,60.0,1.0,False
Dusclops,58.0,Future Sight,Psychic,80.0,0.9,False
Dusclops,,Strength,Normal,80.0,1.0,False
Dusclops,,Rock Smash,Fighting,20.0,1.0,False
Dusclops,,Hidden Power,Normal,60.0,1.0,False
Dusclops,,Ice Beam,Ice,95.0,1.0,False
Dusclops,,Blizzard,Ice,120.0,0.7,False
Dusclops,,Hyper Beam,Normal,75.0,0.9,False
Dusclops,,Earthquake,Ground,100.0,1.0,False
Dusclops,,Return,Normal,102.0,1.0,False
Dusclops,,Psychic,Psychic,90.0,1.0,False
Dusclops,,Shadow Ball,Ghost,80.0,1.0,False
Dusclops,,Rock Tomb,Rock,50.0,0.8,False
Dusclops,,Facade,Normal,70.0,1.0,False
Dusclops,,Secret Power,Normal,70.0,1.0,False
Dusclops,,Thief,Dark,40.0,1.0,False
Tropius,1.0,Gust,Flying,40.0,1.0,False
Tropius,11.0,Razor Leaf,Grass,55.0,0.95,True
Tropius,17.0,Stomp,Normal,65.0,1.0,False
Tropius,31.0,Magical Leaf,Grass,60.0,1.0,False
Tropius,37.0,Body Slam,Normal,85.0,1.0,False
Tropius,,Cut,Normal,50.0,0.95,False
Tropius,,Fly,Flying,70.0,0.95,False
Tropius,,Strength,Normal,80.0,1.0,False
Tropius,,Rock Smash,Fighting,20.0,1.0,False
Tropius,,Bullet Seed,Grass,30.0,1.0,False
Tropius,,Hidden Power,Normal,60.0,1.0,False
Tropius,,Hyper Beam,Normal,75.0,0.9,False
Tropius,,Giga Drain,Grass,60.0,1.0,False
Tropius,,Earthquake,Ground,100.0,1.0,False
Tropius,,Return,Normal,102.0,1.0,False
Tropius,,Aerial Ace,Flying,60.0,1.0,False
Tropius,,Facade,Normal,70.0,1.0,False
Tropius,,Secret Power,Normal,70.0,1.0,False
Tropius,,Steel Wing,Steel,70.0,0.9,False
Chimecho,1.0,Wrap,Normal,15.0,0.85,False
Chimecho,9.0,Astonish,Ghost,30.0,1.0,False
Chimecho,14.0,Confusion,Psychic,50.0,1.0,False
Chimecho,22.0,Uproar,Normal,50.0,1.0,False
Chimecho,46.0,Psychic,Psychic,90.0,1.0,False
Chimecho,,Hidden Power,Normal,60.0,1.0,False
Chimecho,,Return,Normal,102.0,1.0,False
Chimecho,,Shadow Ball,Ghost,80.0,1.0,False
Chimecho,,Shock Wave,Electric,60.0,1.0,False
Chimecho,,Facade,Normal,70.0,1.0,False
Chimecho,,Secret Power,Normal,70.0,1.0,False
Absol,1.0,Scratch,Normal,40.0,1.0,False
Absol,13.0,Quick Attack,Normal,40.0,1.0,False
Absol,21.0,Bite,Dark,60.0,1.0,False
Absol,36.0,Slash,Normal,70.0,1.0,True
Absol,41.0,Future Sight,Psychic,80.0,0.9,False
Absol,,Cut,Normal,50.0,0.95,False
Absol,,Strength,Normal,80.0,1.0,False
Absol,,Rock Smash,Fighting,20.0,1.0,False
Absol,,Water Pulse,Water,60.0,1.0,False
Absol,,Hidden Power,Normal,60.0,1.0,False
Absol,,Ice Beam,Ice,95.0,1.0,False
Absol,,Blizzard,Ice,120.0,0.7,False
Absol,,Hyper Beam,Normal,75.0,0.9,False
Absol,,Iron Tail,Steel,100.0,0.75,False
Absol,,Thunderbolt,Electric,95.0,1.0,False
Absol,,Thunder,Electric,120.0,0.7,False
Absol,,Return,Normal,102.0,1.0,False
Absol,,Shadow Ball,Ghost,80.0,1.0,False
Absol,,Shock Wave,Electric,60.0,1.0,False
Absol,,Flamethrower,Fire,95.0,1.0,False
Absol,,Fire Blast,Fire,120.0,0.85,False
Absol,,Aerial Ace,Flying,60.0,1.0,False
Absol,,Facade,Normal,70.0,1.0,False
Absol,,Secret Power,Normal,70.0,1.0,False
Absol,,Thief,Dark,40.0,1.0,False
Snorunt,1.0,Powder Snow,Ice,40.0,1.0,False
Snorunt,10.0,Bite,Dark,60.0,1.0,False
Snorunt,16.0,Icy Wind,Ice,55.0,0.95,False
Snorunt,19.0,Headbutt,Normal,70.0,1.0,False
Snorunt,28.0,Crunch,Dark,80.0,1.0,False
Snorunt,34.0,Ice Beam,Ice,95.0,1.0,False
Snorunt,43.0,Blizzard,Ice,120.0,0.7,False
Snorunt,,Water Pulse,Water,60.0,1.0,False
Snorunt,,Hidden Power,Normal,60.0,1.0,False
Snorunt,,Return,Normal,102.0,1.0,False
Snorunt,,Shadow Ball,Ghost,80.0,1.0,False
Snorunt,,Facade,Normal,70.0,1.0,False
Snorunt,,Secret Power,Normal,70.0,1.0,False
Glalie,1.0,Bite,Dark,60.0,1.0,False
Glalie,1.0,Powder Snow,Ice,40.0,1.0,False
Glalie,16.0,Icy Wind,Ice,55.0,0.95,False
Glalie,19.0,Headbutt,Normal,70.0,1.0,False
Glalie,28.0,Crunch,Dark,80.0,1.0,False
Glalie,34.0,Ice Beam,Ice,95.0,1.0,False
Glalie,53.0,Blizzard,Ice,120.0,0.7,False
Glalie,,Water Pulse,Water,60.0,1.0,False
Glalie,,Hidden Power,Normal,60.0,1.0,False
Glalie,,Hyper Beam,Normal,75.0,0.9,False
Glalie,,Earthquake,Ground,100.0,1.0,False
Glalie,,Return,Normal,102.0,1.0,False
Glalie,,Shadow Ball,Ghost,80.0,1.0,False
Glalie,,Facade,Normal,70.0,1.0,False
Glalie,,Secret Power,Normal,70.0,1.0,False
Spheal,1.0,Powder Snow,Ice,40.0,1.0,False
Spheal,1.0,Water Gun,Water,40.0,1.0,False
Spheal,13.0,Ice Ball,Ice,30.0,0.9,False
Spheal,19.0,Body Slam,Normal,85.0,1.0,False
Spheal,25.0,Aurora Beam,Ice,65.0,1.0,False
Spheal,37.0,Snore,Normal,40.0,1.0,False
Spheal,43.0,Blizzard,Ice,120.0,0.7,False
Spheal,,Surf,Water,95.0,1.0,False
Spheal,,Strength,Normal,80.0,1.0,False
Spheal,,Rock Smash,Fighting,20.0,1.0,False
Spheal,,Waterfall,Water,80.0,1.0,False
Spheal,,Dive,Water,60.0,1.0,False
Spheal,,Water Pulse,Water,60.0,1.0,False
Spheal,,Hidden Power,Normal,60.0,1.0,False
Spheal,,Ice Beam,Ice,95.0,1.0,False
Spheal,,Iron Tail,Steel,100.0,0.75,False
Spheal,,Earthquake,Ground,100.0,1.0,False
Spheal,,Return,Normal,102.0,1.0,False
Spheal,,Rock Tomb,Rock,50.0,0.8,False
Spheal,,Facade,Normal,70.0,1.0,False
Spheal,,Secret Power,Normal,70.0,1.0,False
Sealeo,1.0,Powder Snow,Ice,40.0,1.0,False
Sealeo,1.0,Water Gun,Water,40.0,1.0,False
Sealeo,13.0,Ice Ball,Ice,30.0,0.9,False
Sealeo,19.0,Body Slam,Normal,85.0,1.0,False
Sealeo,25.0,Aurora Beam,Ice,65.0,1.0,False
Sealeo,39.0,Snore,Normal,40.0,1.0,False
Sealeo,47.0,Blizzard,Ice,120.0,0.7,False
Sealeo,,Surf,Water,95.0,1.0,False
Sealeo,,Strength,Normal,80.0,1.0,False
Sealeo,,Rock Smash,Fighting,20.0,1.0,False
Sealeo,,Waterfall,Water,80.0,1.0,False
Sealeo,,Dive,Water,60.0,1.0,False
Sealeo,,Water Pulse,Water,60.0,1.0,False
Sealeo,,Hidden Power,Normal,60.0,1.0,False
Sealeo,,Ice Beam,Ice,95.0,1.0,False
Sealeo,,Iron Tail,Steel,100.0,0.75,False
Sealeo,,Earthquake,Ground,100.0,1.0,False
Sealeo,,Return,Normal,102.0,1.0,False
Sealeo,,Rock Tomb,Rock,50.0,0.8,False
Sealeo,,Facade,Normal,70.0,1.0,False
Sealeo,,Secret Power,Normal,70.0,1.0,False
Walrein,1.0,Powder Snow,Ice,40.0,1.0,False
Walrein,1.0,Water Gun,Water,40.0,1.0,False
Walrein,13.0,Ice Ball,Ice,30.0,0.9,False
Walrein,19.0,Body Slam,Normal,85.0,1.0,False
Walrein,25.0,Aurora Beam,Ice,65.0,1.0,False
Walrein,39.0,Snore,Normal,40.0,1.0,False
Walrein,50.0,Blizzard,Ice,120.0,0.7,False
Walrein,,Surf,Water,95.0,1.0,False
Walrein,,Strength,Normal,80.0,1.0,False
Walrein,,Rock Smash,Fighting,20.0,1.0,False
Walrein,,Waterfall,Water,80.0,1.0,False
Walrein,,Dive,Water,60.0,1.0,False
Walrein,,Water Pulse,Water,60.0,1.0,False
Walrein,,Hidden Power,Normal,60.0,1.0,False
Walrein,,Ice Beam,Ice,95.0,1.0,False
Walrein,,Hyper Beam,Normal,75.0,0.9,False
Walrein,,Iron Tail,Steel,100.0,0.75,False
Walrein,,Earthquake,Ground,100.0,1.0,False
Walrein,,Return,Normal,102.0,1.0,False
Walrein,,Rock Tomb,Rock,50.0,0.8,False
Walrein,,Facade,Normal,70.0,1.0,False
Walrein,,Secret Power,Normal,70.0,1.0,False
Clamperl,1.0,Clamp,Water,35.0,0.75,False
Clamperl,1.0,Water Gun,Water,40.0,1.0,False
Clamperl,1.0,Whirlpool,Water,15.0,0.7,False
Clamperl,,Surf,Water,95.0,1.0,False
Clamperl,,Waterfall,Water,80.0,1.0,False
Clamperl,,Dive,Water,60.0,1.0,False
Clamperl,,Water Pulse,Water,60.0,1.0,False
Clamperl,,Hidden Power,Normal,60.0,1.0,False
Clamperl,,Ice Beam,Ice,95.0,1.0,False
Clamperl,,Blizzard,Ice,120.0,0.7,False
Clamperl,,Return,Normal,102.0,1.0,False
Clamperl,,Facade,Normal,70.0,1.0,False
Clamperl,,Secret Power,Normal,70.0,1.0,False
Huntail,1.0,Whirlpool,Water,15.0,0.7,False
Huntail,8.0,Bite,Dark,60.0,1.0,False
Huntail,22.0,Water Pulse,Water,60.0,1.0,False
Huntail,36.0,Crunch,Dark,80.0,1.0,False
Huntail,50.0,Hydro Pump,Water,120.0,0.8,False
Huntail,,Surf,Water,95.0,1.0,False
Huntail,,Waterfall,Water,80.0,1.0,False
Huntail,,Dive,Water,60.0,1.0,False
Huntail,,Hidden Power,Normal,60.0,1.0,False
Huntail,,Ice Beam,Ice,95.0,1.0,False
Huntail,,Blizzard,Ice,120.0,0.7,False
Huntail,,Hyper Beam,Normal,75.0,0.9,False
Huntail,,Return,Normal,102.0,1.0,False
Huntail,,Rock Tomb,Rock,50.0,0.8,False
Huntail,,Facade,Normal,70.0,1.0,False
Huntail,,Secret Power,Normal,70.0,1.0,False
Clamperl,1.0,Clamp,Water,35.0,0.75,False
Clamperl,1.0,Water Gun,Water,40.0,1.0,False
Clamperl,1.0,Whirlpool,Water,15.0,0.7,False
Clamperl,,Surf,Water,95.0,1.0,False
Clamperl,,Waterfall,Water,80.0,1.0,False
Clamperl,,Dive,Water,60.0,1.0,False
Clamperl,,Water Pulse,Water,60.0,1.0,False
Clamperl,,Hidden Power,Normal,60.0,1.0,False
Clamperl,,Ice Beam,Ice,95.0,1.0,False
Clamperl,,Blizzard,Ice,120.0,0.7,False
Clamperl,,Return,Normal,102.0,1.0,False
Clamperl,,Facade,Normal,70.0,1.0,False
Clamperl,,Secret Power,Normal,70.0,1.0,False
Gorebyss,1.0,Whirlpool,Water,15.0,0.7,False
Gorebyss,8.0,Confusion,Psychic,50.0,1.0,False
Gorebyss,22.0,Water Pulse,Water,60.0,1.0,False
Gorebyss,36.0,Psychic,Psychic,90.0,1.0,False
Gorebyss,50.0,Hydro Pump,Water,120.0,0.8,False
Gorebyss,,Surf,Water,95.0,1.0,False
Gorebyss,,Waterfall,Water,80.0,1.0,False
Gorebyss,,Dive,Water,60.0,1.0,False
Gorebyss,,Hidden Power,Normal,60.0,1.0,False
Gorebyss,,Ice Beam,Ice,95.0,1.0,False
Gorebyss,,Blizzard,Ice,120.0,0.7,False
Gorebyss,,Hyper Beam,Normal,75.0,0.9,False
Gorebyss,,Return,Normal,102.0,1.0,False
Gorebyss,,Shadow Ball,Ghost,80.0,1.0,False
Gorebyss,,Facade,Normal,70.0,1.0,False
Gorebyss,,Secret Power,Normal,70.0,1.0,False
Relicanth,1.0,Tackle,Normal,35.0,0.95,False
Relicanth,8.0,Water Gun,Water,40.0,1.0,False
Relicanth,15.0,Rock Tomb,Rock,50.0,0.8,False
Relicanth,43.0,AncientPower,Rock,60.0,1.0,False
Relicanth,64.0,Hydro Pump,Water,120.0,0.8,False
Relicanth,,Surf,Water,95.0,1.0,False
Relicanth,,Rock Smash,Fighting,20.0,1.0,False
Relicanth,,Waterfall,Water,80.0,1.0,False
Relicanth,,Dive,Water,60.0,1.0,False
Relicanth,,Water Pulse,Water,60.0,1.0,False
Relicanth,,Hidden Power,Normal,60.0,1.0,False
Relicanth,,Ice Beam,Ice,95.0,1.0,False
Relicanth,,Blizzard,Ice,120.0,0.7,False
Relicanth,,Hyper Beam,Normal,75.0,0.9,False
Relicanth,,Earthquake,Ground,100.0,1.0,False
Relicanth,,Return,Normal,102.0,1.0,False
Relicanth,,Facade,Normal,70.0,1.0,False
Relicanth,,Secret Power,Normal,70.0,1.0,False
Luvdisc,1.0,Tackle,Normal,35.0,0.95,False
Luvdisc,12.0,Water Gun,Water,40.0,1.0,False
Luvdisc,,Surf,Water,95.0,1.0,False
Luvdisc,,Waterfall,Water,80.0,1.0,False
Luvdisc,,Dive,Water,60.0,1.0,False
Luvdisc,,Water Pulse,Water,60.0,1.0,False
Luvdisc,,Hidden Power,Normal,60.0,1.0,False
Luvdisc,,Ice Beam,Ice,95.0,1.0,False
Luvdisc,,Blizzard,Ice,120.0,0.7,False
Luvdisc,,Return,Normal,102.0,1.0,False
Luvdisc,,Facade,Normal,70.0,1.0,False
Luvdisc,,Secret Power,Normal,70.0,1.0,False
Bagon,1.0,Rage,Normal,20.0,1.0,False
Bagon,5.0,Bite,Dark,60.0,1.0,False
Bagon,17.0,Headbutt,Normal,70.0,1.0,False
Bagon,25.0,Ember,Fire,40.0,1.0,False
Bagon,33.0,DragonBreath,Dragon,60.0,1.0,False
Bagon,41.0,Crunch,Dark,80.0,1.0,False
Bagon,49.0,Dragon Claw,Dragon,80.0,1.0,False
Bagon,,Cut,Normal,50.0,0.95,False
Bagon,,Strength,Normal,80.0,1.0,False
Bagon,,Rock Smash,Fighting,20.0,1.0,False
Bagon,,Hidden Power,Normal,60.0,1.0,False
Bagon,,Return,Normal,102.0,1.0,False
Bagon,,Brick Break,Fighting,75.0,1.0,False
Bagon,,Flamethrower,Fire,95.0,1.0,False
Bagon,,Fire Blast,Fire,120.0,0.85,False
Bagon,,Rock Tomb,Rock,50.0,0.8,False
Bagon,,Aerial Ace,Flying,60.0,1.0,False
Bagon,,Facade,Normal,70.0,1.0,False
Bagon,,Secret Power,Normal,70.0,1.0,False
Shelgon,1.0,Bite,Dark,60.0,1.0,False
Shelgon,1.0,Headbutt,Normal,70.0,1.0,False
Shelgon,1.0,Rage,Normal,20.0,1.0,False
Shelgon,25.0,Ember,Fire,40.0,1.0,False
Shelgon,38.0,DragonBreath,Dragon,60.0,1.0,False
Shelgon,56.0,Crunch,Dark,80.0,1.0,False
Shelgon,69.0,Dragon Claw,Dragon,80.0,1.0,False
Shelgon,,Cut,Normal,50.0,0.95,False
Shelgon,,Strength,Normal,80.0,1.0,False
Shelgon,,Rock Smash,Fighting,20.0,1.0,False
Shelgon,,Hidden Power,Normal,60.0,1.0,False
Shelgon,,Return,Normal,102.0,1.0,False
Shelgon,,Brick Break,Fighting,75.0,1.0,False
Shelgon,,Flamethrower,Fire,95.0,1.0,False
Shelgon,,Fire Blast,Fire,120.0,0.85,False
Shelgon,,Rock Tomb,Rock,50.0,0.8,False
Shelgon,,Aerial Ace,Flying,60.0,1.0,False
Shelgon,,Facade,Normal,70.0,1.0,False
Shelgon,,Secret Power,Normal,70.0,1.0,False
Salamence,1.0,Bite,Dark,60.0,1.0,False
Salamence,1.0,Headbutt,Normal,70.0,1.0,False
Salamence,1.0,Rage,Normal,20.0,1.0,False
Salamence,25.0,Ember,Fire,40.0,1.0,False
Salamence,38.0,DragonBreath,Dragon,60.0,1.0,False
Salamence,50.0,Fly,Flying,70.0,0.95,False
Salamence,61.0,Crunch,Dark,80.0,1.0,False
Salamence,79.0,Dragon Claw,Dragon,80.0,1.0,False
Salamence,,Cut,Normal,50.0,0.95,False
Salamence,,Strength,Normal,80.0,1.0,False
Salamence,,Rock Smash,Fighting,20.0,1.0,False
Salamence,,Hidden Power,Normal,60.0,1.0,False
Salamence,,Hyper Beam,Normal,75.0,0.9,False
Salamence,,Iron Tail,Steel,100.0,0.75,False
Salamence,,Earthquake,Ground,100.0,1.0,False
Salamence,,Return,Normal,102.0,1.0,False
Salamence,,Brick Break,Fighting,75.0,1.0,False
Salamence,,Flamethrower,Fire,95.0,1.0,False
Salamence,,Fire Blast,Fire,120.0,0.85,False
Salamence,,Rock Tomb,Rock,50.0,0.8,False
Salamence,,Aerial Ace,Flying,60.0,1.0,False
Salamence,,Facade,Normal,70.0,1.0,False
Salamence,,Secret Power,Normal,70.0,1.0,False
Salamence,,Steel Wing,Steel,70.0,0.9,False
Beldum,0.0,Struggle,Normal,1.0,1.0,False
Metang,20.0,Confusion,Psychic,50.0,1.0,False
Metang,20.0,Metal Claw,Steel,50.0,0.95,False
Metang,32.0,Pursuit,Dark,40.0,1.0,False
Metang,38.0,Psychic,Psychic,90.0,1.0,False
Metang,50.0,Meteor Mash,Steel,100.0,0.85,False
Metang,62.0,Hyper Beam,Normal,75.0,0.9,False
