pokemon,lvl,move,type,power,accuracy,crit
Phanpy,33.0,Rollout,Rock,30,0.9,False
Phanpy,,Strength,Normal,80,1.0,False
Phanpy,,Headbutt,Normal,70,1.0,False
Phanpy,,Rock Smash,Fighting,20,1.0,False
Phanpy,,Hidden Power,Normal,60,1.0,False
Phanpy,,Snore,Normal,40,1.0,False
Phanpy,,Earthquake,Ground,100,1.0,False
Phanpy,,Return,Normal,102,1.0,False
Phanpy,,Mud-Slap,Ground,20,1.0,False
Donphan,1.0,Horn Attack,Normal,65,1.0,False
Donphan,25.0,Fury Attack,Normal,45,0.85,False
Donphan,33.0,Rollout,Rock,30,0.9,False
Donphan,41.0,Rapid Spin,Normal,20,1.0,False
Donphan,49.0,Earthquake,Ground,100,1.0,False
Donphan,,Strength,Normal,80,1.0,False
Donphan,,Headbutt,Normal,70,1.0,False
Donphan,,Rock Smash,Fighting,20,1.0,False
Donphan,,Hidden Power,Normal,60,1.0,False
Donphan,,Snore,Normal,40,1.0,False
Donphan,,Hyper Beam,Normal,75,0.9,False
Donphan,,Return,Normal,102,1.0,False
Donphan,,Mud-Slap,Ground,20,1.0,False
Stantler,1.0,Tackle,Normal,35,0.95,False
Stantler,23.0,Stomp,Normal,65,1.0,False
Stantler,,Headbutt,Normal,70,1.0,False
Stantler,,Hidden Power,Normal,60,1.0,False
Stantler,,Snore,Normal,40,1.0,False
Stantler,,Earthquake,Ground,100,1.0,False
Stantler,,Return,Normal,102,1.0,False
Stantler,,Psychic,Psychic,90,1.0,False
Stantler,,Mud-Slap,Ground,20,1.0,False
Stantler,,Swift,Normal,60,1.0,False
Stantler,,Thief,Dark,40,1.0,False
Smeargle,0.0,Struggle,Normal,1,1.0,False
Tyrogue,1.0,Tackle,Normal,35,0.95,False
Tyrogue,,Strength,Normal,80,1.0,False
Tyrogue,,Headbutt,Normal,70,1.0,False
Tyrogue,,Rock Smash,Fighting,20,1.0,False
Tyrogue,,Hidden Power,Normal,60,1.0,False
Tyrogue,,Snore,Normal,40,1.0,False
Tyrogue,,Return,Normal,102,1.0,False
Tyrogue,,Mud-Slap,Ground,20,1.0,False
Tyrogue,,Swift,Normal,60,1.0,False
Tyrogue,,Thief,Dark,40,1.0,False
Hitmontop,1.0,Rolling Kick,Fighting,60,0.85,False
Hitmontop,13.0,Pursuit,Dark,40,1.0,False
Hitmontop,19.0,Quick Attack,Normal,40,1.0,False
Hitmontop,25.0,Rapid Spin,Normal,20,1.0,False
Hitmontop,49.0,Triple Kick,Fighting,47,0.9,False
Hitmontop,,Strength,Normal,80,1.0,False
Hitmontop,,Headbutt,Normal,70,1.0,False
Hitmontop,,Rock Smash,Fighting,20,1.0,False
Hitmontop,,Hidden Power,Normal,60,1.0,False
Hitmontop,,Snore,Normal,40,1.0,False
Hitmontop,,Return,Normal,102,1.0,False
Hitmontop,,Dig,Ground,60,1.0,False
Hitmontop,,Mud-Slap,Ground,20,1.0,False
Hitmontop,,Swift,Normal,60,1.0,False
Hitmontop,,Thief,Dark,40,1.0,False
Miltank,1.0,Tackle,Normal,35,0.95,False
Miltank,13.0,Stomp,Normal,65,1.0,False
Miltank,34.0,Rollout,Rock,30,0.9,False
Miltank,43.0,Body Slam,Normal,85,1.0,False
Miltank,,Surf,Water,95,1.0,False
Miltank,,Strength,Normal,80,1.0,False
Miltank,,DynamicPunch,Fighting,100,0.5,False
Miltank,,Headbutt,Normal,70,1.0,False
Miltank,,Zap Cannon,Electric,100,0.5,False
Miltank,,Rock Smash,Fighting,20,1.0,False
Miltank,,Hidden Power,Normal,60,1.0,False
Miltank,,Snore,Normal,40,1.0,False
Miltank,,Blizzard,Ice,120,0.7,False
Miltank,,Hyper Beam,Normal,75,0.9,False
Miltank,,Icy Wind,Ice,55,0.95,False
Miltank,,Iron Tail,Steel,100,0.75,False
Miltank,,Thunder,Electric,120,0.7,False
Miltank,,Earthquake,Ground,100,1.0,False
Miltank,,Return,Normal,102,1.0,False
Miltank,,Shadow Ball,Ghost,80,1.0,False
Miltank,,Mud-Slap,Ground,20,1.0,False
Miltank,,Ice Punch,Ice,75,1.0,False
Miltank,,ThunderPunch,Electric,75,1.0,False
Miltank,,Fire Punch,Fire,75,1.0,False
Raikou,1.0,Bite,Dark,60,1.0,False
Raikou,11.0,ThunderShock,Electric,40,1.0,False
Raikou,31.0,Quick Attack,Normal,40,1.0,False
Raikou,41.0,Spark,Electric,65,1.0,False
Raikou,61.0,Crunch,Dark,80,1.0,False
Raikou,71.0,Thunder,Electric,120,0.7,False
Raikou,,Cut,Normal,50,0.95,False
Raikou,,Strength,Normal,80,1.0,False
Raikou,,Headbutt,Normal,70,1.0,False
Raikou,,Zap Cannon,Electric,100,0.5,False
Raikou,,Rock Smash,Fighting,20,1.0,False
Raikou,,Hidden Power,Normal,60,1.0,False
Raikou,,Snore,Normal,40,1.0,False
Raikou,,Hyper Beam,Normal,75,0.9,False
Raikou,,Iron Tail,Steel,100,0.75,False
Raikou,,Return,Normal,102,1.0,False
Raikou,,Dig,Ground,60,1.0,False
Raikou,,Mud-Slap,Ground,20,1.0,False
Raikou,,Swift,Normal,60,1.0,False
Entei,1.0,Bite,Dark,60,1.0,False
Entei,11.0,Ember,Fire,40,1.0,False
Entei,31.0,Fire Spin,Fire,15,0.7,False
Entei,41.0,Stomp,Normal,65,1.0,False
Entei,51.0,Flamethrower,Fire,95,1.0,False
Entei,71.0,Fire Blast,Fire,120,0.85,False
Entei,,Cut,Normal,50,0.95,False
Entei,,Strength,Normal,80,1.0,False
Entei,,Headbutt,Normal,70,1.0,False
Entei,,Rock Smash,Fighting,20,1.0,False
Entei,,Hidden Power,Normal,60,1.0,False
Entei,,Snore,Normal,40,1.0,False
Entei,,Hyper Beam,Normal,75,0.9,False
Entei,,Iron Tail,Steel,100,0.75,False
Entei,,Return,Normal,102,1.0,False
Entei,,Dig,Ground,60,1.0,False
Entei,,Mud-Slap,Ground,20,1.0,False
Entei,,Swift,Normal,60,1.0,False
Suicune,1.0,Bite,Dark,60,1.0,False
Suicune,11.0,Water Gun,Water,40,1.0,False
Suicune,31.0,Gust,Flying,40,1.0,False
Suicune,41.0,BubbleBeam,Water,65,1.0,False
Suicune,71.0,Hydro Pump,Water,120,0.8,False
Suicune,,Cut,Normal,50,0.95,False
Suicune,,Surf,Water,95,1.0,False
Suicune,,Whirlpool,Water,15,0.7,False
Suicune,,Waterfall,Water,80,1.0,False
Suicune,,Headbutt,Normal,70,1.0,False
Suicune,,Rock Smash,Fighting,20,1.0,False
Suicune,,Hidden Power,Normal,60,1.0,False
Suicune,,Snore,Normal,40,1.0,False
Suicune,,Blizzard,Ice,120,0.7,False
Suicune,,Hyper Beam,Normal,75,0.9,False
Suicune,,Icy Wind,Ice,55,0.95,False
Suicune,,Iron Tail,Steel,100,0.75,False
Suicune,,Return,Normal,102,1.0,False
Suicune,,Dig,Ground,60,1.0,False
Suicune,,Mud-Slap,Ground,20,1.0,False
Suicune,,Swift,Normal,60,1.0,False
Suicune,41.0,Aurora Beam,Ice,65,1.0,False
Larvitar,1.0,Bite,Dark,60,1.0,False
Larvitar,22.0,Rock Slide,Rock,75,0.9,False
Larvitar,29.0,Thrash,Normal,90,1.0,False
Larvitar,43.0,Crunch,Dark,80,1.0,False
Larvitar,50.0,Earthquake,Ground,100,1.0,False
Larvitar,57.0,Hyper Beam,Normal,75,0.9,False
Larvitar,,Headbutt,Normal,70,1.0,False
Larvitar,,Hidden Power,Normal,60,1.0,False
Larvitar,,Snore,Normal,40,1.0,False
Larvitar,,Return,Normal,102,1.0,False
Larvitar,,Dig,Ground,60,1.0,False
Larvitar,,Mud-Slap,Ground,20,1.0,False
Pupitar,1.0,Bite,Dark,60,1.0,False
Pupitar,22.0,Rock Slide,Rock,75,0.9,False
Pupitar,29.0,Thrash,Normal,90,1.0,False
Pupitar,47.0,Crunch,Dark,80,1.0,False
Pupitar,56.0,Earthquake,Ground,100,1.0,False
Pupitar,65.0,Hyper Beam,Normal,75,0.9,False
Pupitar,,Headbutt,Normal,70,1.0,False
Pupitar,,Hidden Power,Normal,60,1.0,False
Pupitar,,Snore,Normal,40,1.0,False
Pupitar,,Return,Normal,102,1.0,False
Pupitar,,Dig,Ground,60,1.0,False
Pupitar,,Mud-Slap,Ground,20,1.0,False
Tyranitar,1.0,Bite,Dark,60,1.0,False
Tyranitar,22.0,Rock Slide,Rock,75,0.9,False
Tyranitar,29.0,Thrash,Normal,90,1.0,False
Tyranitar,47.0,Crunch,Dark,80,1.0,False
Tyranitar,61.0,Earthquake,Ground,100,1.0,False
Tyranitar,75.0,Hyper Beam,Normal,75,0.9,False
Tyranitar,,Cut,Normal,50,0.95,False
Tyranitar,,Surf,Water,95,1.0,False
Tyranitar,,Strength,Normal,80,1.0,False
Tyranitar,,DynamicPunch,Fighting,100,0.5,False
Tyranitar,,Headbutt,Normal,70,1.0,False
Tyranitar,,Rock Smash,Fighting,20,1.0,False
Tyranitar,,Hidden Power,Normal,60,1.0,False
Tyranitar,,Snore,Normal,40,1.0,False
Tyranitar,,Iron Tail,Steel,100,0.75,False
Tyranitar,,DragonBreath,Dragon,60,1.0,False
Tyranitar,,Return,Normal,102,1.0,False
Tyranitar,,Dig,Ground,60,1.0,False
Tyranitar,,Mud-Slap,Ground,20,1.0,False
Tyranitar,,Fire Blast,Fire,120,0.85,False
Tyranitar,,Fire Punch,Fire,75,1.0,False
Tyranitar,,Fury Cutter,Bug,10,0.95,False
Lugia,1.0,Aeroblast,Flying,100,0.95,True
Lugia,22.0,Gust,Flying,40,1.0,False
Lugia,44.0,Hydro Pump,Water,120,0.8,False
Lugia,66.0,Swift,Normal,60,1.0,False
Lugia,88.0,AncientPower,Rock,60,1.0,False
Lugia,99.0,Future Sight,Psychic,80,0.9,False
Lugia,,Fly,Flying,70,0.95,False
Lugia,,Surf,Water,95,1.0,False
Lugia,,Strength,Normal,80,1.0,False
Lugia,,Whirlpool,Water,15,0.7,False
Lugia,,Waterfall,Water,80,1.0,False
Lugia,,Headbutt,Normal,70,1.0,False
Lugia,,Zap Cannon,Electric,100,0.5,False
Lugia,,Rock Smash,Fighting,20,1.0,False
Lugia,,Hidden Power,Normal,60,1.0,False
Lugia,,Snore,Normal,40,1.0,False
Lugia,,Blizzard,Ice,120,0.7,False
Lugia,,Hyper Beam,Normal,75,0.9,False
Lugia,,Icy Wind,Ice,55,0.95,False
Lugia,,Giga Drain,Grass,60,1.0,False
Lugia,,Iron Tail,Steel,100,0.75,False
Lugia,,DragonBreath,Dragon,60,1.0,False
Lugia,,Thunder,Electric,120,0.7,False
Lugia,,Earthquake,Ground,100,1.0,False
Lugia,,Return,Normal,102,1.0,False
Lugia,,Psychic,Psychic,90,1.0,False
Lugia,,Shadow Ball,Ghost,80,1.0,False
Lugia,,Mud-Slap,Ground,20,1.0,False
Lugia,,Steel Wing,Steel,70,0.9,False
Ho_Oh,1.0,Sacred Fire,Fire,100,0.95,False
Ho_Oh,22.0,Gust,Flying,40,1.0,False
Ho_Oh,44.0,Fire Blast,Fire,120,0.85,False
Ho_Oh,66.0,Swift,Normal,60,1.0,False
Ho_Oh,88.0,AncientPower,Rock,60,1.0,False
Ho_Oh,99.0,Future Sight,Psychic,80,0.9,False
Ho_Oh,,Fly,Flying,70,0.95,False
Ho_Oh,,Strength,Normal,80,1.0,False
Ho_Oh,,Zap Cannon,Electric,100,0.5,False
Ho_Oh,,Rock Smash,Fighting,20,1.0,False
Ho_Oh,,Hidden Power,Normal,60,1.0,False
Ho_Oh,,Snore,Normal,40,1.0,False
Ho_Oh,,Hyper Beam,Normal,75,0.9,False
Ho_Oh,,Giga Drain,Grass,60,1.0,False
Ho_Oh,,DragonBreath,Dragon,60,1.0,False
Ho_Oh,,Thunder,Electric,120,0.7,False
Ho_Oh,,Earthquake,Ground,100,1.0,False
Ho_Oh,,Return,Normal,102,1.0,False
Ho_Oh,,Psychic,Psychic,90,1.0,False
Ho_Oh,,Shadow Ball,Ghost,80,1.0,False
Ho_Oh,,Mud-Slap,Ground,20,1.0,False
Ho_Oh,,Steel Wing,Steel,70,0.9,False
Celebi,1.0,Confusion,Psychic,50,1.0,False
Celebi,20.0,AncientPower,Rock,60,1.0,False
Celebi,30.0,Future Sight,Psychic,80,0.9,False
Celebi,,Hidden Power,Normal,60,1.0,False
Celebi,,Snore,Normal,40,1.0,False
Celebi,,Hyper Beam,Normal,75,0.9,False
Celebi,,Giga Drain,Grass,60,1.0,False
Celebi,,Return,Normal,102,1.0,False
Celebi,,Psychic,Psychic,90,1.0,False
Celebi,,Shadow Ball,Ghost,80,1.0,False
Celebi,,Mud-Slap,Ground,20,1.0,False
Celebi,,Swift,Normal,60,1.0,False
