pokemon,move_level,move_name,move_type,power,accuracy,crit,move_stage,exp_type,evo_id
sneasel,,blizzard,Ice,120,0.7,False,12.0,Medium Slow,131
sneasel,,icy wind,Ice,55,0.95,False,27.0,Medium Slow,131
sneasel,,iron tail,Steel,100,0.75,False,20.0,Medium Slow,131
sneasel,,return,Normal,102,1.0,False,12.0,Medium Slow,131
sneasel,,dig,Ground,60,1.0,False,14.0,Medium Slow,131
sneasel,,shadow ball,Ghost,80,1.0,False,17.0,Medium Slow,131
sneasel,,mud-slap,Ground,20,1.0,False,5.0,Medium Slow,131
sneasel,,ice punch,Ice,75,1.0,False,12.0,Medium Slow,131
sneasel,,swift,Normal,60,1.0,False,7.0,Medium Slow,131
sneasel,,thief,Dark,40,1.0,False,30.0,Medium Slow,131
sneasel,,fury cutter,Bug,10,0.95,False,9.0,Medium Slow,131
sneasel,65.0,metal claw,Steel,50,0.95,False,,Medium Slow,131
teddiursa,1.0,scratch,Normal,40,1.0,False,,Medium Fast,133
teddiursa,8.0,lick,Ghost,20,1.0,False,,Medium Fast,133
teddiursa,15.0,fury swipes,Normal,54,0.8,False,,Medium Fast,133
teddiursa,22.0,faint attack,Dark,60,1.0,False,,Medium Fast,133
teddiursa,36.0,slash,Normal,70,1.0,True,,Medium Fast,133
teddiursa,50.0,thrash,Normal,90,1.0,False,,Medium Fast,133
teddiursa,,cut,Normal,50,0.95,False,10.0,Medium Fast,133
teddiursa,,strength,Normal,80,1.0,False,,Medium Fast,133
teddiursa,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,133
teddiursa,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,133
teddiursa,,rollout,Rock,30,0.9,False,13.0,Medium Fast,133
teddiursa,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,133
teddiursa,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,133
teddiursa,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,133
teddiursa,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,133
teddiursa,,return,Normal,102,1.0,False,12.0,Medium Fast,133
teddiursa,,dig,Ground,60,1.0,False,14.0,Medium Fast,133
teddiursa,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,133
teddiursa,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,133
teddiursa,,swift,Normal,60,1.0,False,7.0,Medium Fast,133
teddiursa,,thunderpunch,Electric,75,1.0,False,,Medium Fast,133
teddiursa,,thief,Dark,40,1.0,False,30.0,Medium Fast,133
teddiursa,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,133
teddiursa,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,133
ursaring,1.0,fury swipes,Normal,54,0.8,False,,Medium Fast,133
ursaring,1.0,lick,Ghost,20,1.0,False,,Medium Fast,133
ursaring,1.0,scratch,Normal,40,1.0,False,,Medium Fast,133
ursaring,22.0,faint attack,Dark,60,1.0,False,,Medium Fast,133
ursaring,39.0,slash,Normal,70,1.0,True,,Medium Fast,133
ursaring,59.0,thrash,Normal,90,1.0,False,,Medium Fast,133
ursaring,,cut,Normal,50,0.95,False,10.0,Medium Fast,133
ursaring,,strength,Normal,80,1.0,False,,Medium Fast,133
ursaring,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,133
ursaring,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,133
ursaring,,rollout,Rock,30,0.9,False,13.0,Medium Fast,133
ursaring,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,133
ursaring,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,133
ursaring,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,133
ursaring,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,133
ursaring,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,133
ursaring,,return,Normal,102,1.0,False,12.0,Medium Fast,133
ursaring,,dig,Ground,60,1.0,False,14.0,Medium Fast,133
ursaring,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,133
ursaring,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,133
ursaring,,swift,Normal,60,1.0,False,7.0,Medium Fast,133
ursaring,,thunderpunch,Electric,75,1.0,False,,Medium Fast,133
ursaring,,thief,Dark,40,1.0,False,30.0,Medium Fast,133
ursaring,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,133
ursaring,,fury cutter,Bug,10,0.95,False,9.0,Medium Fast,133
slugma,1.0,smog,Poison,20,0.7,False,,Medium Fast,135
slugma,8.0,ember,Fire,40,1.0,False,,Medium Fast,135
slugma,15.0,rock throw,Rock,50,0.9,False,,Medium Fast,135
slugma,36.0,flamethrower,Fire,95,1.0,False,,Medium Fast,135
slugma,43.0,rock slide,Rock,75,0.9,False,,Medium Fast,135
slugma,50.0,body slam,Normal,85,1.0,False,,Medium Fast,135
slugma,,rollout,Rock,30,0.9,False,13.0,Medium Fast,135
slugma,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,135
slugma,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,135
slugma,,return,Normal,102,1.0,False,12.0,Medium Fast,135
slugma,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,135
slugma,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,135
magcargo,1.0,ember,Fire,40,1.0,False,,Medium Fast,135
magcargo,1.0,rock throw,Rock,50,0.9,False,,Medium Fast,135
magcargo,1.0,smog,Poison,20,0.7,False,,Medium Fast,135
magcargo,36.0,flamethrower,Fire,95,1.0,False,,Medium Fast,135
magcargo,48.0,rock slide,Rock,75,0.9,False,,Medium Fast,135
magcargo,60.0,body slam,Normal,85,1.0,False,,Medium Fast,135
magcargo,,strength,Normal,80,1.0,False,,Medium Fast,135
magcargo,,rollout,Rock,30,0.9,False,13.0,Medium Fast,135
magcargo,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,135
magcargo,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,135
magcargo,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,135
magcargo,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,135
magcargo,,return,Normal,102,1.0,False,12.0,Medium Fast,135
magcargo,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,135
magcargo,,fire blast,Fire,120,0.85,False,12.0,Medium Fast,135
swinub,1.0,tackle,Normal,35,0.95,False,,Slow,136
swinub,10.0,powder snow,Ice,40,1.0,False,,Slow,136
swinub,46.0,blizzard,Ice,120,0.7,False,12.0,Slow,136
swinub,,strength,Normal,80,1.0,False,,Slow,136
swinub,,headbutt,Normal,70,1.0,False,10.0,Slow,136
swinub,,rock smash,Fighting,20,1.0,False,12.0,Slow,136
swinub,,hidden power,Normal,60,1.0,False,29.0,Slow,136
swinub,,icy wind,Ice,55,0.95,False,27.0,Slow,136
swinub,,earthquake,Ground,100,1.0,False,47.0,Slow,136
swinub,,return,Normal,102,1.0,False,12.0,Slow,136
swinub,,mud-slap,Ground,20,1.0,False,5.0,Slow,136
piloswine,1.0,horn attack,Normal,65,1.0,False,,Slow,136
piloswine,1.0,powder snow,Ice,40,1.0,False,,Slow,136
piloswine,33.0,fury attack,Normal,45,0.85,False,,Slow,136
piloswine,56.0,blizzard,Ice,120,0.7,False,12.0,Slow,136
piloswine,,strength,Normal,80,1.0,False,,Slow,136
piloswine,,headbutt,Normal,70,1.0,False,10.0,Slow,136
piloswine,,rock smash,Fighting,20,1.0,False,12.0,Slow,136
piloswine,,hidden power,Normal,60,1.0,False,29.0,Slow,136
piloswine,,hyper beam,Normal,75,0.9,False,65.0,Slow,136
piloswine,,icy wind,Ice,55,0.95,False,27.0,Slow,136
piloswine,,earthquake,Ground,100,1.0,False,47.0,Slow,136
piloswine,,return,Normal,102,1.0,False,12.0,Slow,136
piloswine,,mud-slap,Ground,20,1.0,False,5.0,Slow,136
corsola,1.0,tackle,Normal,35,0.95,False,,Fast,101
corsola,13.0,bubble,Water,20,1.0,False,,Fast,101
corsola,25.0,bubblebeam,Water,65,1.0,False,,Fast,101
corsola,31.0,spike cannon,Normal,60,1.0,False,,Fast,101
corsola,43.0,ancientpower,Rock,60,1.0,False,,Fast,101
corsola,,surf,Water,95,1.0,False,17.0,Fast,101
corsola,,strength,Normal,80,1.0,False,,Fast,101
corsola,,whirlpool,Water,15,0.7,False,27.0,Fast,101
corsola,,headbutt,Normal,70,1.0,False,10.0,Fast,101
corsola,,rollout,Rock,30,0.9,False,13.0,Fast,101
corsola,,rock smash,Fighting,20,1.0,False,12.0,Fast,101
corsola,,hidden power,Normal,60,1.0,False,29.0,Fast,101
corsola,,earthquake,Ground,100,1.0,False,47.0,Fast,101
corsola,,return,Normal,102,1.0,False,12.0,Fast,101
corsola,,psychic,Psychic,90,1.0,False,52.0,Fast,101
corsola,,mud-slap,Ground,20,1.0,False,5.0,Fast,101
remoraid,1.0,water gun,Water,40,1.0,False,,Medium Fast,102
remoraid,22.0,aurora beam,Ice,65,1.0,False,,Medium Fast,102
remoraid,22.0,bubblebeam,Water,65,1.0,False,,Medium Fast,102
remoraid,22.0,psybeam,Psychic,65,1.0,False,,Medium Fast,102
remoraid,44.0,ice beam,Ice,95,1.0,False,,Medium Fast,102
remoraid,55.0,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,102
remoraid,,surf,Water,95,1.0,False,17.0,Medium Fast,102
remoraid,,whirlpool,Water,15,0.7,False,27.0,Medium Fast,102
remoraid,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,102
remoraid,,return,Normal,102,1.0,False,12.0,Medium Fast,102
remoraid,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,102
remoraid,,swift,Normal,60,1.0,False,7.0,Medium Fast,102
remoraid,,thief,Dark,40,1.0,False,30.0,Medium Fast,102
octillery,1.0,water gun,Water,40,1.0,False,,Medium Fast,102
octillery,11.0,constrict,Normal,10,1.0,False,,Medium Fast,102
octillery,22.0,aurora beam,Ice,65,1.0,False,,Medium Fast,102
octillery,22.0,bubblebeam,Water,65,1.0,False,,Medium Fast,102
octillery,22.0,psybeam,Psychic,65,1.0,False,,Medium Fast,102
octillery,25.0,octazooka,Water,65,0.85,False,,Medium Fast,102
octillery,54.0,ice beam,Ice,95,1.0,False,,Medium Fast,102
octillery,70.0,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,102
octillery,,surf,Water,95,1.0,False,17.0,Medium Fast,102
octillery,,whirlpool,Water,15,0.7,False,27.0,Medium Fast,102
octillery,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,102
octillery,,return,Normal,102,1.0,False,12.0,Medium Fast,102
octillery,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,102
octillery,,swift,Normal,60,1.0,False,7.0,Medium Fast,102
octillery,,thief,Dark,40,1.0,False,30.0,Medium Fast,102
delibird,,fly,Flying,70,0.95,False,23.0,Fast,104
delibird,,headbutt,Normal,70,1.0,False,10.0,Fast,104
delibird,,hidden power,Normal,60,1.0,False,29.0,Fast,104
delibird,,blizzard,Ice,120,0.7,False,12.0,Fast,104
delibird,,icy wind,Ice,55,0.95,False,27.0,Fast,104
delibird,,return,Normal,102,1.0,False,12.0,Fast,104
delibird,,mud-slap,Ground,20,1.0,False,5.0,Fast,104
delibird,,swift,Normal,60,1.0,False,7.0,Fast,104
delibird,,thief,Dark,40,1.0,False,30.0,Fast,104
mantine,1.0,bubble,Water,20,1.0,False,,Slow,106
mantine,1.0,tackle,Normal,35,0.95,False,,Slow,106
mantine,18.0,bubblebeam,Water,65,1.0,False,,Slow,106
mantine,40.0,wing attack,Flying,60,1.0,False,,Slow,106
mantine,,surf,Water,95,1.0,False,17.0,Slow,106
mantine,,whirlpool,Water,15,0.7,False,27.0,Slow,106
mantine,,waterfall,Water,80,1.0,False,36.0,Slow,106
mantine,,headbutt,Normal,70,1.0,False,10.0,Slow,106
mantine,,hidden power,Normal,60,1.0,False,29.0,Slow,106
mantine,,blizzard,Ice,120,0.7,False,12.0,Slow,106
mantine,,icy wind,Ice,55,0.95,False,27.0,Slow,106
mantine,,return,Normal,102,1.0,False,12.0,Slow,106
mantine,,mud-slap,Ground,20,1.0,False,5.0,Slow,106
mantine,,swift,Normal,60,1.0,False,7.0,Slow,106
skarmory,1.0,peck,Flying,35,1.0,False,,Slow,108
skarmory,19.0,swift,Normal,60,1.0,False,7.0,Slow,108
skarmory,37.0,fury attack,Normal,45,0.85,False,,Slow,108
skarmory,49.0,steel wing,Steel,70,0.9,False,,Slow,108
skarmory,,cut,Normal,50,0.95,False,10.0,Slow,108
skarmory,,fly,Flying,70,0.95,False,23.0,Slow,108
skarmory,,hidden power,Normal,60,1.0,False,29.0,Slow,108
skarmory,,return,Normal,102,1.0,False,12.0,Slow,108
skarmory,,mud-slap,Ground,20,1.0,False,5.0,Slow,108
skarmory,,thief,Dark,40,1.0,False,30.0,Slow,108
houndour,1.0,ember,Fire,40,1.0,False,,Slow,110
houndour,13.0,smog,Poison,20,0.7,False,,Slow,110
houndour,20.0,bite,Dark,60,1.0,False,,Slow,110
houndour,27.0,faint attack,Dark,60,1.0,False,,Slow,110
houndour,35.0,flamethrower,Fire,95,1.0,False,,Slow,110
houndour,43.0,crunch,Dark,80,1.0,False,,Slow,110
houndour,,headbutt,Normal,70,1.0,False,10.0,Slow,110
houndour,,rock smash,Fighting,20,1.0,False,12.0,Slow,110
houndour,,hidden power,Normal,60,1.0,False,29.0,Slow,110
houndour,,iron tail,Steel,100,0.75,False,20.0,Slow,110
houndour,,return,Normal,102,1.0,False,12.0,Slow,110
houndour,,shadow ball,Ghost,80,1.0,False,17.0,Slow,110
houndour,,mud-slap,Ground,20,1.0,False,5.0,Slow,110
houndour,,sludge bomb,Poison,90,1.0,False,28.0,Slow,110
houndour,,fire blast,Fire,120,0.85,False,12.0,Slow,110
houndour,,swift,Normal,60,1.0,False,7.0,Slow,110
houndour,,thief,Dark,40,1.0,False,30.0,Slow,110
houndoom,1.0,ember,Fire,40,1.0,False,,Slow,110
houndoom,13.0,smog,Poison,20,0.7,False,,Slow,110
houndoom,20.0,bite,Dark,60,1.0,False,,Slow,110
houndoom,30.0,faint attack,Dark,60,1.0,False,,Slow,110
houndoom,41.0,flamethrower,Fire,95,1.0,False,,Slow,110
houndoom,52.0,crunch,Dark,80,1.0,False,,Slow,110
houndoom,,strength,Normal,80,1.0,False,,Slow,110
houndoom,,headbutt,Normal,70,1.0,False,10.0,Slow,110
houndoom,,rock smash,Fighting,20,1.0,False,12.0,Slow,110
houndoom,,hidden power,Normal,60,1.0,False,29.0,Slow,110
houndoom,,hyper beam,Normal,75,0.9,False,65.0,Slow,110
houndoom,,iron tail,Steel,100,0.75,False,20.0,Slow,110
houndoom,,return,Normal,102,1.0,False,12.0,Slow,110
houndoom,,shadow ball,Ghost,80,1.0,False,17.0,Slow,110
houndoom,,mud-slap,Ground,20,1.0,False,5.0,Slow,110
houndoom,,sludge bomb,Poison,90,1.0,False,28.0,Slow,110
houndoom,,fire blast,Fire,120,0.85,False,12.0,Slow,110
houndoom,,swift,Normal,60,1.0,False,7.0,Slow,110
houndoom,,thief,Dark,40,1.0,False,30.0,Slow,110
kingdra,1.0,bubble,Water,20,1.0,False,,Medium Fast,55
kingdra,1.0,water gun,Water,40,1.0,False,,Medium Fast,55
kingdra,29.0,twister,Dragon,40,1.0,False,,Medium Fast,55
kingdra,51.0,hydro pump,Water,120,0.8,False,,Medium Fast,55
kingdra,,surf,Water,95,1.0,False,17.0,Medium Fast,55
kingdra,,whirlpool,Water,15,0.7,False,27.0,Medium Fast,55
kingdra,,waterfall,Water,80,1.0,False,36.0,Medium Fast,55
kingdra,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,55
kingdra,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,55
kingdra,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,55
kingdra,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,55
kingdra,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,55
kingdra,,dragonbreath,Dragon,60,1.0,False,,Medium Fast,55
kingdra,,return,Normal,102,1.0,False,12.0,Medium Fast,55
kingdra,,swift,Normal,60,1.0,False,7.0,Medium Fast,55
phanpy,1.0,tackle,Normal,35,0.95,False,,Medium Fast,112
phanpy,33.0,rollout,Rock,30,0.9,False,13.0,Medium Fast,112
phanpy,,strength,Normal,80,1.0,False,,Medium Fast,112
phanpy,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,112
phanpy,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,112
phanpy,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,112
phanpy,,earthquake,Ground,100,1.0,False,47.0,Medium Fast,112
phanpy,,return,Normal,102,1.0,False,12.0,Medium Fast,112
phanpy,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,112
donphan,1.0,horn attack,Normal,65,1.0,False,,Medium Fast,112
donphan,25.0,fury attack,Normal,45,0.85,False,,Medium Fast,112
donphan,33.0,rollout,Rock,30,0.9,False,13.0,Medium Fast,112
donphan,41.0,rapid spin,Normal,20,1.0,False,,Medium Fast,112
donphan,49.0,earthquake,Ground,100,1.0,False,47.0,Medium Fast,112
donphan,,strength,Normal,80,1.0,False,,Medium Fast,112
donphan,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,112
donphan,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,112
donphan,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,112
donphan,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,112
donphan,,return,Normal,102,1.0,False,12.0,Medium Fast,112
donphan,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,112
porygon2,1.0,tackle,Normal,35,0.95,False,,Medium Fast,71
porygon2,12.0,psybeam,Psychic,65,1.0,False,,Medium Fast,71
porygon2,36.0,tri attack,Normal,80,1.0,False,,Medium Fast,71
porygon2,44.0,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,71
porygon2,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,71
porygon2,,blizzard,Ice,120,0.7,False,12.0,Medium Fast,71
porygon2,,hyper beam,Normal,75,0.9,False,65.0,Medium Fast,71
porygon2,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,71
porygon2,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,71
porygon2,,thunder,Electric,120,0.7,False,12.0,Medium Fast,71
porygon2,,return,Normal,102,1.0,False,12.0,Medium Fast,71
porygon2,,psychic,Psychic,90,1.0,False,52.0,Medium Fast,71
porygon2,,swift,Normal,60,1.0,False,7.0,Medium Fast,71
porygon2,,thief,Dark,40,1.0,False,30.0,Medium Fast,71
stantler,1.0,tackle,Normal,35,0.95,False,,Slow,114
stantler,23.0,stomp,Normal,65,1.0,False,,Slow,114
stantler,,headbutt,Normal,70,1.0,False,10.0,Slow,114
stantler,,hidden power,Normal,60,1.0,False,29.0,Slow,114
stantler,,earthquake,Ground,100,1.0,False,47.0,Slow,114
stantler,,return,Normal,102,1.0,False,12.0,Slow,114
stantler,,psychic,Psychic,90,1.0,False,52.0,Slow,114
stantler,,mud-slap,Ground,20,1.0,False,5.0,Slow,114
stantler,,swift,Normal,60,1.0,False,7.0,Slow,114
stantler,,thief,Dark,40,1.0,False,30.0,Slow,114
smeargle,0.0,struggle,Normal,1,1.0,False,,Fast,116
tyrogue,1.0,tackle,Normal,35,0.95,False,,Medium Fast,47
tyrogue,1.0,tackle,Normal,35,0.95,False,,Medium Fast,48
tyrogue,1.0,tackle,Normal,35,0.95,False,,Medium Fast,118
tyrogue,,strength,Normal,80,1.0,False,,Medium Fast,47
tyrogue,,strength,Normal,80,1.0,False,,Medium Fast,48
tyrogue,,strength,Normal,80,1.0,False,,Medium Fast,118
tyrogue,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,47
tyrogue,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,48
tyrogue,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,118
tyrogue,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,47
tyrogue,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,48
tyrogue,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,118
tyrogue,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,47
tyrogue,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,48
tyrogue,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,118
tyrogue,,return,Normal,102,1.0,False,12.0,Medium Fast,47
tyrogue,,return,Normal,102,1.0,False,12.0,Medium Fast,48
tyrogue,,return,Normal,102,1.0,False,12.0,Medium Fast,118
tyrogue,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,47
tyrogue,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,48
tyrogue,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,118
tyrogue,,swift,Normal,60,1.0,False,7.0,Medium Fast,47
tyrogue,,swift,Normal,60,1.0,False,7.0,Medium Fast,48
tyrogue,,swift,Normal,60,1.0,False,7.0,Medium Fast,118
tyrogue,,thief,Dark,40,1.0,False,30.0,Medium Fast,47
tyrogue,,thief,Dark,40,1.0,False,30.0,Medium Fast,48
tyrogue,,thief,Dark,40,1.0,False,30.0,Medium Fast,118
hitmontop,1.0,rolling kick,Fighting,60,0.85,False,,Medium Fast,118
hitmontop,13.0,pursuit,Dark,40,1.0,False,,Medium Fast,118
hitmontop,19.0,quick attack,Normal,40,1.0,False,,Medium Fast,118
hitmontop,25.0,rapid spin,Normal,20,1.0,False,,Medium Fast,118
hitmontop,49.0,triple kick,Fighting,10,0.9,False,,Medium Fast,118
hitmontop,,strength,Normal,80,1.0,False,,Medium Fast,118
hitmontop,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,118
hitmontop,,rock smash,Fighting,20,1.0,False,12.0,Medium Fast,118
hitmontop,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,118
hitmontop,,return,Normal,102,1.0,False,12.0,Medium Fast,118
hitmontop,,dig,Ground,60,1.0,False,14.0,Medium Fast,118
hitmontop,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,118
hitmontop,,swift,Normal,60,1.0,False,7.0,Medium Fast,118
hitmontop,,thief,Dark,40,1.0,False,30.0,Medium Fast,118
smoochum,1.0,lick,Ghost,20,1.0,False,,Medium Fast,60
smoochum,1.0,pound,Normal,40,1.0,False,,Medium Fast,60
smoochum,13.0,powder snow,Ice,40,1.0,False,,Medium Fast,60
smoochum,21.0,confusion,Psychic,50,1.0,False,,Medium Fast,60
smoochum,37.0,psychic,Psychic,90,1.0,False,52.0,Medium Fast,60
smoochum,49.0,blizzard,Ice,120,0.7,False,12.0,Medium Fast,60
smoochum,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,60
smoochum,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,60
smoochum,,icy wind,Ice,55,0.95,False,27.0,Medium Fast,60
smoochum,,return,Normal,102,1.0,False,12.0,Medium Fast,60
smoochum,,shadow ball,Ghost,80,1.0,False,17.0,Medium Fast,60
smoochum,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,60
smoochum,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,60
smoochum,,thief,Dark,40,1.0,False,30.0,Medium Fast,60
elekid,1.0,quick attack,Normal,40,1.0,False,,Medium Fast,61
elekid,9.0,thunderpunch,Electric,75,1.0,False,,Medium Fast,61
elekid,25.0,swift,Normal,60,1.0,False,7.0,Medium Fast,61
elekid,41.0,thunderbolt,Electric,95,1.0,False,,Medium Fast,61
elekid,49.0,thunder,Electric,120,0.7,False,12.0,Medium Fast,61
elekid,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,61
elekid,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,61
elekid,,zap cannon,Electric,100,0.5,False,58.0,Medium Fast,61
elekid,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,61
elekid,,return,Normal,102,1.0,False,12.0,Medium Fast,61
elekid,,psychic,Psychic,90,1.0,False,52.0,Medium Fast,61
elekid,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,61
elekid,,ice punch,Ice,75,1.0,False,12.0,Medium Fast,61
elekid,,thief,Dark,40,1.0,False,30.0,Medium Fast,61
elekid,,fire punch,Fire,75,1.0,False,12.0,Medium Fast,61
magby,1.0,ember,Fire,40,1.0,False,,Medium Fast,62
magby,13.0,smog,Poison,20,0.7,False,,Medium Fast,62
magby,19.0,fire punch,Fire,75,1.0,False,12.0,Medium Fast,62
magby,37.0,flamethrower,Fire,95,1.0,False,,Medium Fast,62
magby,49.0,fire blast,Fire,120,0.85,False,12.0,Medium Fast,62
magby,,dynamicpunch,Fighting,100,0.5,False,,Medium Fast,62
magby,,headbutt,Normal,70,1.0,False,10.0,Medium Fast,62
magby,,hidden power,Normal,60,1.0,False,29.0,Medium Fast,62
magby,,iron tail,Steel,100,0.75,False,20.0,Medium Fast,62
magby,,return,Normal,102,1.0,False,12.0,Medium Fast,62
magby,,psychic,Psychic,90,1.0,False,52.0,Medium Fast,62
magby,,mud-slap,Ground,20,1.0,False,5.0,Medium Fast,62
magby,,thunderpunch,Electric,75,1.0,False,,Medium Fast,62
magby,,thief,Dark,40,1.0,False,30.0,Medium Fast,62
miltank,1.0,tackle,Normal,35,0.95,False,,Slow,120
miltank,13.0,stomp,Normal,65,1.0,False,,Slow,120
miltank,34.0,rollout,Rock,30,0.9,False,13.0,Slow,120
miltank,43.0,body slam,Normal,85,1.0,False,,Slow,120
miltank,,surf,Water,95,1.0,False,17.0,Slow,120
miltank,,strength,Normal,80,1.0,False,,Slow,120
miltank,,dynamicpunch,Fighting,100,0.5,False,,Slow,120
miltank,,headbutt,Normal,70,1.0,False,10.0,Slow,120
miltank,,zap cannon,Electric,100,0.5,False,58.0,Slow,120
miltank,,rock smash,Fighting,20,1.0,False,12.0,Slow,120
miltank,,hidden power,Normal,60,1.0,False,29.0,Slow,120
miltank,,blizzard,Ice,120,0.7,False,12.0,Slow,120
miltank,,hyper beam,Normal,75,0.9,False,65.0,Slow,120
miltank,,icy wind,Ice,55,0.95,False,27.0,Slow,120
